Speaker,Time,Date,Duration,Statement,Region,High Contracting Party
CANADA,11:09:03,2024-03-05,0:03:02,"Thank you , Chair . Firstly , as this is the first time my Delegation is taking the floor , I would like to congratulate you in assuming the role of Chair and you can count on my Delegation's full support . We also greatly appreciate the manner in which you are conducting this meeting as we are very interested in our current discussion . Regarding the text on the screen , my Delegation wishes to contribute some comments for consideration . On the first bullet , technologies that enable versus weapon systems , my Delegation believes that we should focus on autonomous weapon systems and not emerging technologies and furthermore as some of other Delegations have highlighted and indicated , we believe that we should also be inserting the concept of fully autonomous to our discussion . Systems that are fully autonomous would leave no room for appropriate human involvement and would be unacceptable on that basis and as we know , war must remain at its roots a human enterprise . On the second bullet , my Delegation's preference would also be on once activated , however , we would caution that once activated seems to imply that a human will activate the autonomous weapon system , yet the use of the passive voice here leaves open the possibility that some other autonomous systems could activate . On the next bullet , my Delegation's preference here would be to identify , select and engage . Subsequent bullet , we would agree with apply force and under further direct or concurrent , we prefer further . Further intervention by a human is also acceptable for my Delegation . It does imply that there is some initial intervention by a human before activation or upon activation and it seems to rule out self - activation . We think this could be further explored as in theory a human might activate this autonomous weapon system in an environment where it can easily respect targeting rules , proportionality , the commander's intentions and other assigned requirements . Like most weapon systems , this autonomous weapon system might behave lawfully and in some situations or in other certain conditions , but not in other situations . We must also consider the operational context . And finally , intervention by a human operator , adding human could be a workable addition for my Delegation as it has a degree of clarity and this would need to be consistent throughout including human combatants , et cetera . I thank you .",Western European and other States,Yes
RUSSIAN FEDERATION,11:15:07,2024-03-05,0:06:06,"Thank you , Distinguished Chair . We are grateful to you for preparing this support document that is purely informal and should help us in our work . On the very question , the question itself that you are putting to us here , we have some reservations here . We believe this question is not fully correct in light of the subject of our discussion . In our statement on definitions , we try to explain and provide some clarifications related to our positions , positions that we have when we look at the term lethal autonomous weapon system . This understanding , the understanding that we have is based on the idea that such lethal autonomous weapon systems are completely autonomous . So we cannot talk about the fact that some of the functions of the system are autonomous . All of these functions are implemented without any participation of an operator . We believe that the overall functioning of lethal autonomous weapon systems is being done or carried out without any participation of an operator . So any function of the system is carried out without the intervention of an operator . Indeed , if we are asking the question what functions are being implemented without the involvement of an operator , then in our understanding in this case we are not talking about lethal autonomous weapon systems and we are not talking about autonomy as such , but we are talking about automation in different degrees of automation and we would like to once again repeat that discussions of weapon systems with different levels of automation is not the subject of discussions here in this GGE . This is why if we talk about certain characteristics of lethal autonomous weapon systems , then one of such characteristics is complete full autonomy or simply autonomy because everything else , what is not autonomy will be to some extent or to one level or another , it will be autonomy . After automation , it will be automation and we believe that this is indeed a very important critical factor as we work on a definition of lethal autonomous weapon systems because if indeed we try to separate this or that critical function as something that has autonomy , then we are limiting the scope of our discussion and we are then we are not talking about autonomous weapon systems , but we are talking about different categories of automated systems . We find this counterproductive and we would prefer to continue our discussion that would be directly related only to lethal autonomous weapon systems . With due respect to the work that was carried out , we believe that this list simply is not in line with the subject of the discussions here in the GGE and in some way it narrows that scope and in fact it changes the very scope of the discussion , taking our discussion away from laws towards the discussion of weapon systems with different levels of automation . Thank you .",Eastern European States,Yes
COSTA RICA,11:21:44,2024-03-05,0:01:37,"First Costa Rica and then Austria . Costa Rica , you have the floor . Thank you , Chair . I had not planned to take the floor on this segment , but I am reacting to the comments that I have been listening to in the room . Yesterday we started our working session , my Delegation and a few others had kindly asked to begin working based on everything that the GGE had already been building and it is a real shame to hear how the work of the last three years is being ignored and instead there are efforts to promote a definition of one single vision of a subject when the vast majority of this room has pointed out numerous times that there is an intent to use the two - tier approach where there are some common elements that had already transcended the items that are being brought back into the discussion and I simply wanted to make my Delegation's position clear about the discussion of the so - called fully autonomous weapons . For Costa Rica , fully autonomous weapons are completely incompatible with IHL . We should waste neither time nor effort in this working group devoted to an effort that would not be bringing this discussion forward at all . Thank you .",Latin American and Caribbean States,Yes
AUSTRIA,11:23:45,2024-03-05,0:02:33,"We also just wanted to react to the discussion that we are having , especially to the discussion around the definition and characteristics coming again to a problem that could have been rather avoided or that is inherent to this whole discussion about definition and characteristics . If you talk about facts , then the Russian Federation is right on autonomous weapons is autonomous . That is very clear . And therefore , saying what kind of functions would be autonomous or talking about human intervention , if you are talking in this kind of terms , the Russian Federation is right . But in more practical terms , what we are seeing is that autonomy will be introduced in a wide range of weapon systems . It will be a function , as many Delegations have pointed out in the past , it will be on a spectrum . There will be different levels . This is just a practical reality that we will have to face in the future , a fully autonomous weapon systems as Costa Rica just has pointed out must be forbidden per se . This is very likely outcome of this group anyway . The problem that we are having here and this has been demonstrated very powerful once again by this discussion is that we do not actually need a definition . What we need is terms or formulations about prohibitions and regulations that clearly say what any weapon system should comply with . When it has autonomous functions , be they fully , semi or whatever or highly automated , what any kind of weapon systems should not do , what conditions must be met for it to be fully compliant with international law and also what kind of positive obligations should exist . This is the approach that we have taken now for many years , what is usually in most of the working papers and the way that we should also work in this group . So once again , the definitions discussion is useful in a sense so that we are more clear what we are talking about . But once again , as has been mentioned , we had had this discussion now for ten years . But the focus should not be on the definitions but what any weapon systems should not do when it has autonomous functions . Thanks .",Western European and other States,Yes
FRANCE,11:26:31,2024-03-05,0:01:32,"We believe that we should not backpedal . We have had debates over the previous sessions of this group and there is a distinction between fully autonomous systems and systems that integrate autonomy . That said , the regulation is not only for fully autonomous lethal weapon system , which is why the dual approach was used in the final report of the last session of this group . And that the mandate given to us for this new session is not limited to fully autonomous weapons . We should , however , bear in mind all the work that has been done up until now , including the eleven principles . This would not make any sense if we do not work with weapons systems , with fully autonomous lethal weapon systems . Thank you .",Western European and other States,Yes
GERMANY,11:28:15,2024-03-05,0:00:50,"Thank you , Mr. Chair . Germany very much welcomes that we are able to discuss on the basis of concrete text elements and we agree with the speakers before us , such as France , who underlined the need to build up on the work that has been done until now . We consider considering the explanation or characterization and the question what functions of laws would be autonomous , we consider a fully autonomous weapon system or laws to be a system that operates completely outside of human control and a responsible chain of command . In this respect , it would , in our view , be relevant that laws would have autonomy in critical functions such as identification , selection and engagement of a target or targets . Thank you .",Western European and other States,Yes
RUSSIAN FEDERATION,11:29:22,2024-03-05,0:06:04,"Thank you very much , Distinguished Chair . I would like to react to some of the comments that were made by colleagues . First of all , on the comment made by Costa Rica , we regret that our comment led to these feelings in the Delegate of Costa Rica . But we do not share such a disappointment . We believe that such a reaction simply confirms the importance that the elaboration of a single definition of law has because Delegations understand this notion differently and this has been the situation for many years . This is not the first time we are talking about this but unfortunately we are still sort of stuck in the same place . So we believe that with your help , Distinguished Chair , we will be able to move forward in this question and to figure out what lethal autonomous weapons systems are . And here we would like to stress in order to provide some encouragement to the Delegate of Costa Rica that our comment relates only to the subject for discussions by this GG , in other words , lethal autonomous weapons systems . And this does not mean that we are not open to discussion of weapons systems that have different level of automation . But that is simply a different issue that requires a separate discussion in a different format taking into account different inputs . Now on the comment made by Distinguished Delegate of Austria , then we would like to once again stress that the position on the need to have a terminological foundation related to different questions of disarmament arms control . And we should be consistent in that position . If in connection with separate issues we are talking about the strict need to have a definition , a definition of weapons , weapons systems , this should apply to all aspects and should be used in all fora . Now , the question of lethal autonomous weapons systems is not an exception . And if the Delegation of Austria changed its view , then we would like to hear about that and also see it said in other fora because we believe that would help us move forward on a set of other issues related to the elaboration of different international legal instruments . But what we definitely should avoid and that applies to this group and other international fora , we should avoid applying double standards . Now , about the fact that the mandate of the group and the understandings and the guidelines that were preferred play no role if we only talk about fully lethal autonomous systems . Well , we do not agree at all to such a presentation of the situation . If you read once again the conclusions and recommendations made by this group , you will see that the guiding principles and the conclusions are still fully relevant and they are aimed at preventing certain risks related to lethal autonomous weapons systems . And I would like to say once again , there is no such thing as a fully autonomous system or semi-autonomous weapon system . Autonomy is an objective category that exists . It is definitive . It either exists or it does not . And if autonomy does not exist , then we simply can not have semi-autonomy . In that case , we will be talking about automated systems . Thank you .",Eastern European States,Yes
UNITED STATES,11:35:38,2024-03-05,0:07:19,"Thank you , Mr. Chair . First , just want to appreciate your efforts to guide us in a very good and interactive discussion and appreciate how colleagues are engaging very substantively in a detailed way . This is exactly the kind of work that we need to do . One general comment to react to some of this very good discussion is to recall that what the GGE has already recognized , that autonomy is a spectrum . And because it is a continuum , it can be very difficult to draw a sharp distinction between fully autonomous systems and partially autonomous systems . And drawing different levels of autonomy can also be a bit arbitrary in terms of these kind of categorizations . And I think that is one of the reasons why the GGE has not in its past discussions found consensus on various levels or this distinction between partially or fully autonomous that some are advocating for . I think an important consideration to the US Delegation is that we do not want to overly narrow the scope of our discussion . We want a more inclusive discussion to make sure that this instrument can be very effective and relevant and not to artificially narrow the scope of our instrument and our work in ways that would be unhelpful and make our instrument less effective . I do think there is some divergent views about the term fully autonomous systems . Of course , some Delegations are arguing that fully autonomous systems are unlawful or do not yet exist . I think under our own terminology , we do have autonomous systems that are fully autonomous that we think that we and other states do have and we think these are lawful systems . So I think we do need to do more work to try and reach consensus on common understandings of what we are talking about . I think in relation to this point , I think we wanted to agree with the theme that we heard from our Austrian colleagues that really we should not be doing the normative work of prohibitions here in the context of definitions and characteristics . I think our perspective is that using this definition , this working definition or characteristics , you know , we should use this work to build our common understandings of what we are talking about and then later as we discuss what is prohibited or regulated , I think that is where we can start to do normative work and define well , this is prohibited under existing IHL or this should be prohibited . So really did want to echo that theme from Austrian colleagues that , you know , this is important work that we can do , but we can also really shift and start to work on some of the other elements without reaching firm conclusions on this aspect as well . One more general reaction I will share just with regard to this question and then the next guiding question you have under topic 1 , and we were trying to understand , Chair , better your thinking about how this question is different from the prior elements , the first question that we worked on . Our Delegation had a general reaction that this question here as well as the next question are really sub elements of the first question that we worked on , the overarching characterization or definition . So what we saw here on the page in front of us , the text on the screen is a building block or an element of the first question , and , of course , we support you in trying to make sure we have common understandings of the basic concepts and think this could be very fruitful work , but we could also see this as in some way subsidiary to reaching consensus on the first question . Now just a few reactions to the specific text that you proposed . First with regard to the chapeau , you do have the phrase "" that would be autonomous , "" and we were puzzling over this slightly . We see autonomy as a capability and we would prefer to be more descriptive . To our ear , the words "" would be "" implies some kind of condition or potentiality . They would be autonomous if some condition is satisfied but no condition is given . So I think we would recommend referring to revising the chapeau language so that it would read "" the functions and laws that can be performed autonomously by the laws are . "" So something that is more descriptive rather than potential as you framed it . Regarding the first bullet , we have discussed the notion of critical functions in the past . ICRC I think and others have proposed this . The GGE has not found consensus on it . Our concern with the framing of critical functions is that this category is unclear and unnecessary . We would prefer to move straight to the specific functions in question rather than saying there is this category of critical functions and then we are going to define those sub-elements . I think the sub-element that we would move to and recommend that the group focus on is identifying , selecting , or engaging . That is the particular bullet where the GGE has found consensus in the past and emphasis on identification , selection , engagement of targets as among the essential characteristics that are of interest to the group . From our perspective , it should be an "" and "" rather than an "" or "" because these are components of the system . If the system is merely just identifying targets but not engaging these other functions like engagement , then it might not even be a weapon . So we would focus on identifying , selecting , and engaging targets . And that is it for this question . I thank you , Mr. Chair .",Western European and other States,Yes
PHILIPPINES,11:43:55,2024-03-05,0:01:01,"Thank you , Mr. Chair . So our Delegation's understanding is this exercise we are currently conducting is to create a working definition and characterization of weapon systems covered or will be covered by our discussions to serve as the basis of and will be directly connected to later discussions on prohibitions and regulations . So in this regard , as a response to the question you have presented and as indicated in the draft protocol 6 , we submitted along with the G15 . So for us autonomous weapon systems refers to weapon systems that incorporate autonomy in critical functions of selecting , targeting , engaging and applying force to targets . Thank you , Mr. Chair . And as I explained earlier , we see question 2 and 3 very much related to question 1 . So I would now like to move to question number 3 , if you could put that on the screen .",Asia-Pacific States,Yes
BRAZIL,11:45:22,2024-03-05,0:01:52,"I just wanted to quickly intervene in this debate about the issue of autonomy in reaction to some of the ideas that we heard here . I think that in our response to the guiding questions we indicated that autonomy , our discussion on autonomy like my colleague from the Philippines , we believe that it should be focused on critical functions and the critical functions are of course critical to the main purpose of this group which is to ensure compliance with the IHL . It would be not it would not be helpful if we expanded the scope to include functions that are not critical , such as , for example , navigation or in the case of aerial autonomous systems , takeoff , landing and mission adaptation . I think that this question could be perhaps reformulated to focus on the critical aspects that are related in particular to another concept that is crucial to our work which is human control . So contrary to what my distinguished colleague from the US said , I think that the critical aspect needs to be emphasized here , otherwise we lose focus on what the important element is . I would also like to add my voice to those who have said that it would be counterproductive to limit our discussions to fully autonomous systems . This has long been the understanding of this group that we are working that autonomy works in a spectrum and that the issue of control is essential . If we are talking about fully autonomous systems , then the issue of control is moot . So I do believe that we should not redefine the scope in this manner . Thank you , Mr. Chair . Thank you for your intervention .",Latin American and Caribbean States,Yes
NETHERLANDS,11:47:48,2024-03-05,0:01:47,"Mr. Chair , thank you for giving me the floor . Let me emphasize that I speak on behalf of the Dutch national Delegation . My Delegation would like to make some comments about the concept of autonomy . We agree with the Distinguished Representative of the United States that we should not necessarily narrow down our discussion and that autonomy exists on the spectrum . For a long time , automation has been integrated into weapon systems . A common definition of automation is the ability of a system to perform a given task without human intervention . Classical automation is rule based and usually there is a deterministic relation between the input the system receives and the output that it generates . Such systems are relatively predictable , but with the introduction of new technology such as artificial intelligence , systems can become goal oriented and self - directed instead of rule based and deterministic . Usually such goal oriented and self - directed systems are referred to with the term autonomous instead of automated , but we believe that both automated and autonomous systems can be placed on the spectrum of autonomy and as such , both automated and automated autonomous systems are the subject of our discussions . There is , of course , a difference between systems in the sense that more autonomous systems warrant different measures to maintain human judgment and control in order to use such systems in compliance with international law , but that is for a later discussion . Thank you , Mr. Chair . Thank you for clarifying your position . Are there any more requests for the floor still on slide number 2 or are we moving now to slide number 3 ?",Western European and other States,Yes
UNITED KINGDOM,11:49:55,2024-03-05,0:02:22,"Thank you , Mr. Chair . Mr. Chair , we note that this room is a group of government experts , so we thought we might just add a little bit of a point that comes from the wider expertise that hopefully we are able to bring into this room , noting that the UK defines autonomy in our defense AI strategy and it notes in particular that autonomy is a spectrum . It is a spectrum that runs from obviously human operated through operator assistance which is a system which assists the operator , task autonomy where systems can carry out operator initiated preset tasks independently , conditional autonomy , operator selects the action to be carried out under supervision in specific conditions and high autonomy where systems make independent decisions within human defined goals . Mr. Chair , we think that maybe the issue here is that we are not talking everybody in this room is not talking about autonomy as a property . It is not a technology as such . Autonomy is a property that a particular system has . We agree that there needs to be it is actually difficult to have categories of autonomy and defining them in critical functions because we also agree to the extent that we are describing something upon which we need to base our discussions here , we need to avoid , and this is the point that we made yesterday , we need to avoid value judgments about what it is that we are describing because that will come later in this conversation and we will continue to have that conversation right up until we articulate the measures that we are looking at . What this is about is describing the picture upon which we are basing that conversation . So attempts to define out certain types of function or certain types of systems is unhelpful for this particular conversation and , therefore , we would remain of the view that it is difficult to have categories of critical functions . Those are the things that you can deal with when you speak about the regulatory function . Thank you , Mr. Chair . Thank you for sharing your views and this was indeed on the third slide on the autonomy question .",Western European and other States,Yes
EL SALVADOR,11:52:35,2024-03-05,0:01:31,"Thank you , Chair , for giving me the floor . Once again , I would like to convey my Delegation's appreciation for the work you have done in preparing this proposal on autonomy . Here I would like to refer to something I said during my previous statement on the levels of autonomy and that is that for us , for my Delegation , it is important to take into account all the critical notions in order to determine autonomy . In other words , my Delegation believes that full autonomy in this area could be the one found in all critical functions of the laws for us , as I mentioned previously , our selection , selecting targets , involvement and the application of force . Also , for us , it is important to be clear about this , about the characterization of autonomy when determining what the approach will be when the autonomy exists in either one or several of these critical functions and that is important because it will prove to be useful when the time comes to set up the regulations and the prohibitions of these weapons when do not meet the standards of international law including international humanitarian law as well as some of the other approaches that we have addressed previously in this Forum . Thank you .",Latin American and Caribbean States,Yes
PAKISTAN,11:54:20,2024-03-05,0:04:07,"Thank you , Chair . We also would like to join others who have outlined at this point in time that the purpose of our exercise right now is to outline our field , the parameters of our field and to outline the canvas on which we would be painting the regulations or possible prohibitions later on in the exercise . So in that context , it is important for us , for our Delegation as well , to ensure that we are as inclusive as possible in terms of those weapon systems which we would like to address in this GGE . So when we talk about the autonomy , our understanding has also been throughout this GGE that while autonomy is a spectrum , of course , this understanding has been referred to by various Delegations in different manners . In certain cases , human guidance or human - operated guidance in certain semi-autonomous cases is required . Then in those cases , they have always been referred to as automated systems as well in the past . But rest assured , our understanding is that we have always been describing the same cases of those weapon systems . So at this juncture , when we are just outlining the autonomy and the degree of autonomy , I think here we should be as inclusive as possible in terms of the degree of autonomy in these weapon systems . Then on the question of functions , we are of the view that whenever we have talked about the challenges in terms of compliance with international humanitarian law or other challenges , they stem from incorporation of autonomy in the critical functions , namely selection and engagement of targets . Those are the critical functions . Why ? In our view , because those are the places in the stages of the weapon system where decision - making processes are being undertaken , where certain important principles related to IHL , for instance , distinction , proportionality , necessity , they need to be adhered to . So in that case , it is important that we list those functions as critical as long as we are defining them . I think there could be clarity and convergence on this point . But it is important to distinguish them from other functions of the weapon systems as my distinguished colleague from Brazil has said , like navigation , damage repair assessment , communication , which may be autonomous but are not the primary concern at this stage on this issue . Then lastly , on the bullets that you have presented under question 2 , I think identification , selection and engagement at this point in time are useful terms . However , on the discussion whether we should be using or and , our only concern at this point in time would be that we would not want to be in a situation where if autonomy is incorporated , let's say in selection and engagement of functions , but in order due to some human guidance or other intervention , the detection phase is not as autonomous as others , then that system would not be included in our discussions . So with that in mind , we would like to leave this question of whether we should be using sequential or cumulative , this order of functions . I think it would largely depend on what follows and what kind of conversations take place when we go to prohibitions and regulations . Thank you .",Asia-Pacific States,Yes
CHINA,11:58:40,2024-03-05,0:04:44,"Thank you , Mr. Chairman . Regarding the discussion on autonomous , it is a key to achieve the definition on laws and it is meaningful . Regarding autonomous , we have five considerations . First of all , we must take into consideration of the weapon systems and the human factor . These considerations are all important . Many colleagues have shared their views just now which are very helpful for us to clarify the scope of laws . At the same time , China believes that the environment where weapons are used cannot be overlooked . Regarding the discussion on autonomous , it must be based on the consideration of three factors which are the weapon systems , human factor and environment . The description of autonomous should also reflect the three factors to be more accurate . Over the time , the distinction between autonomous and automatic has been an issue that we cannot avoid when it comes to the definition of laws . Automation puts the emphasis on defined environment , defined tasks , defined processes or procedures as well as defined outcome . Automatic system has already been a very mature technology in the industrial area . Autonomous , however , puts the emphasis on the capability that is emerged in an open , unknown or uncertain environment . In particular , considering that AI is developing very rapidly , the self - learning capabilities that develops very quickly is even more prominent . When we consider autonomous , this should be taken into consideration . China has also noted that other Delegations have offered similar views . We might want to continue to explore those views . Third , when it comes to the use of autonomous in weapon systems , they can have different consequences when used in different stages . When it comes to autonomous in laws , the focus should more be put on killing chain . If the autonomous nature is not used in the killing chain , for example , autonomous is only used for intelligence information collection or reconnaissance . In these cases , even if the level of autonomous is very high , it is unlikely to lead to humanitarian concerns . Fourth , in order to deepen the understanding of countries , in particular developing countries , of related technologies , we would like to suggest that further discussion be made at the GGE on the distinction between autonomous weapon , automatic weapon and weapons using remote control . Fifth , when it comes to concrete measures that can be adopted in the future , would it be necessary to further distinguish the differences between offensive autonomous weapon and defensive autonomous weapons as well as the differences between anti-equipment autonomous weapon and anti-personal autonomous weapons ? This might deserve our further consideration . Thank you , Mr. Chairman .",Asia-Pacific States,Yes
GERMANY,12:03:40,2024-03-05,0:01:17,"Mr. Chairman , Germany views that autonomy is generally associated with self - governance or self - determination . We could also accept the term self - sufficient that is mentioned on the screen . Autonomy can relate to an entire system but autonomy can also relate to certain functions , eg , critical functions , like the process of selecting and engaging a target . We find it important to differentiate between fully and partially autonomous weapons systems or the two tiers . In general , autonomy is absolute . Therefore , autonomy without further explanation is understood as full autonomy . Therefore , fully autonomous weapons systems or lethal weapons systems would perform complex actions , learn and decisively formulate new rules if necessary without human validation . They would operate completely outside human control . By contrast , partially autonomous systems are not autonomous in the proper sense since their framework of action is determined by the human programmer . The margin of scope of action is confined to the selection amongst different options of action preprogrammed or at least in case of learning systems set by the human operator . Thank you . Thank you to the German Delegation for their views . I am now looking around the room whether there are any further requests for the floor with regard to topic number 1 , question number 3 on autonomy .",Western European and other States,Yes
SWITZERLAND,12:05:20,2024-03-05,0:04:55,"Thank you , Mr. Chair . We just have a few observations , a few overall observations at this point . We are following the discussion closely and try to really understand the nuances that we are in now . But broadly speaking , we believe it is really absolutely key that we build on the work so far , build on the agreements that we have had past years . Autonomy is a spectrum , not an either / or and that should guide how we discuss today the points that are on the slide here . We also would join all others who would warn from overly restrictive approaches in general but also at this stage where we are in the debate . We like what the UK said a moment ago that actually what we are doing here is we are painting a picture based on which we then can base the regulation approach . I think the Austrian Delegation made a very good point also that a lot of the things here can be left for later . This is actually some of what we are talking about now . We can address separately further down when we talk about an instrument , when we talk about prohibitions and regulations . On these specific points on the slide , we quite like the Brazilian contribution , the degree in which a system can perform critical functions without human intervention . This picks up the critical functions . This picks up the discussion we had about human intervention . It reflects that it is not black or white . It is not an on and off . It is a differentiation that is needed . We would consider this dimension is really at the core of what we seek to capture in the context of this GG . In a self - sufficient or self - governing manner , these terms to us seem unnecessarily complicated . What if a system is not throughout self - sufficient but only in certain phases ? A hypothetical example , what if another system , a system B , so to say , governs the autonomy of system A ? We should not include overly complicated concepts here . The same applies with the notion about programming sensors and algorithms . That is a good description , good enumeration of things , but here we see the risk that we are looking at this in a cumulative manner . Does it really need to have all these components ? We see , of course , an interest in qualifying the technology , but there is the risk that we may miss some systems that should fall under the instrument that we are talking about here . This is even more the case if we seek to have a characterization that can also stand the test of time . That was said a number of times also yesterday . We need to make sure this can develop with the technology over time . We must make sure that we do not exclude certain aspects , certain technological developments that we might not yet be aware of yet . This is a more general point , again , on the cumulative approach . We are really not quite sure . I think it is a good discussion that we should have this week , notably with the critical functions , whether we really need and , or to what extent engage as such is really the critical point . The others are , of course , also important , but we should maybe also at this stage as a working hypothesis also think of and / or approaches . As I said at the beginning , we are following very closely . These are really good discussions that help us getting clarity , conceptual clarity that is much needed on that point . Thank you so much . Thank you . I would like to pick up on that last remark indeed about conceptual clarity . It is , of course , clear what is our mandate . It is without prejudice to the character . As was stated by a number of Delegations , the normative aspects will have to come later , but there is , of course , still I think a use for having this discussion on definitions and characterizations because once we go to the other part of it later on , because this is if we do not have consensus or at least if we have if we do not have convergent views on what we are talking about , then it becomes difficult to do next steps on that .",Western European and other States,Yes
UNITED STATES,12:13:02,2024-03-05,0:10:11,"Thank you , Mr. Chair . Just wanted to provide my Delegation's reactions on this question , how could autonomy be described or explained ? First , I just wanted to draw colleagues' attention to what I thought was a very good explanation by our colleague from PACS about autonomy . I hope colleagues heard it . It just these and other contributions from civil society really show the value of the GGE as an inclusive process with active participation by civil society , ICRC and others and I thought an excellent point that our colleague from PACS made was that autonomy can be understood as a way of using the system , that we are thinking about autonomy both as a capability that the system has , but it is also a way of using that capability and sometimes you could have a capability that is used one way and it is autonomous but used in another way , it is semi-autonomous or not fully autonomous . I think that is an important idea for us to keep in mind as we are thinking through this issue of how can autonomy be described or explained . In our response to you , Mr. Chair , with regard to this question , we said that in the context of weapon systems , autonomy can refer to the capability of the weapon system to perform various functions without human intervention . It can also refer to the way in which the system is used . In other words , the operator relying on the system to perform those functions without the operator performing them . Another way of putting that idea sort of more in line with the framing of your question , autonomy can be described or explained as a capability of the system and reliance upon that capability by an operator to perform a given function without operator intervention . Autonomy can be described or explained as a capability of a system and reliance upon that capability by an operator to perform a given function without operator intervention . So that is one way of thinking about that idea and trying to capture both dimensions of autonomy , both as a capability and as a way of using the system . Just some very specific reactions now to the bullets that you have assembled under this question . With regard to the first bullet of specific functions of weapon systems , we were struggling a bit to understand that we see autonomy as a general concept that can apply outside the context of weapon systems . So we see this more as a contextual element of this idea rather than as an explanation of what autonomy is . With regard to the second bullet , the capability to perform a given task , I think we would like to be more specific as we are trying to be precise and to sketch out an instrument that we think can guide states' behaviors . We want to be as precise as possible to reflect clear common understandings . So we would add in the notion of a system , the capability of a system to perform a given function . I think our preference would be for function rather than task because that is what our group has focused on and found consensus on is functions in systems . And then this notion of without operator intervention . And here it is similar to task , to language in the next bullet . You know , there's been some discussion is it better to have human intervention or operator intervention . We have tried to explain that we think operator intervention is more clear and we are excluding the possibility of people who are not the operator in question intervening and somehow affecting the operation of the system . From our perspective , the notion of human operator is redundant , right ? We view operator as necessarily meaning human beings and usually in instruments we do not have the word human before every term that refers to a human being , but we just understand that instruments are referring to human beings . I think we are open to hearing more discussions about why people think human is necessary , but from our perspective that is already contained and superfluous to add . I did also want to just respond on the notion of critical functions again in this bullet . We have explained our comment previously , you know , this concept is a bit unclear . We appreciated the response from the Delegation of Brazil . It was very thoughtful and appreciated them trying to explain their thinking . One , I think , initial reaction to that in the spirit of interactivity is that it does not make sense from our perspective to put legal concepts inside the definition . We recommend that the definition or characteristics be as factual as possible so they can be as clear as possible so we know what we are talking about . If critical here means critical to compliance with IHL , then that is a very complex legal idea and , you know , to take the example that Brazil offered navigation , we actually think navigation could be very critical to compliance with IHL . A lot of systems will navigate to a particular area . A system might be used in an area constituting a military objective or certainly munitions can be directed against locations that are military objectives and so in that kind of usage , the notion of navigation which Brazil said would be excluded , you know , actually would be included from our perspective because it is relevant to IHL compliance . I think our perspective is more similar to what we are mentioning , the view that we thought Austrian colleagues were expecting . Let's deal with those substantive issues later but here let's just try and be factual and clear in what kind of systems are under discussion . With regard to the next bullet , subject to different degrees and types of human control , I think you know my Delegation's positions with regard to the terminology of human control , here , you know , we do not think that this is really an explanation of autonomy and , of course , you know , we do not want to endorse the notion that autonomy is necessarily the opposite of control or that autonomy leads to less control . In fact , as we have noted before , autonomous functions can assist the operator in controlling the effects of the weapons system better than without such capabilities . With regard to the next bullet , in a self - sufficient or self - governing manner , here , you know , we did not embrace this terminology . You know , from our perspective , it seemed somewhat inconsistent with our guiding principle of not anthropomorphizing machines . We need to be careful not to say that machines are people , you know , so self - governing to us sounded more like what people do rather than machines . And then lastly , you know , with regard to the last bullet , programming sensors and algorithms , you know , I think as a first note , the antecedent of the word "" its "" in this bullet is somewhat unclear because it does not refer to anything else prior in the sentence . And then , you know , I think we would regard programming sensors and algorithms as technical components , but they do not necessarily explain autonomy . In our view , autonomy is how these components form a capability and how that capability is used . But not necessarily these kind of technical pieces . And then lastly , just with regard to algorithming pardon me , algorithms and programming , we see algorithms as part of programming and so would question why those are set out as distinct . I thank you , Mr. Chair .",Western European and other States,Yes
JAPAN,12:23:53,2024-03-05,0:02:45,"I would now like to give the floor to the Distinguished Representative of Japan . Thank you , Mr. Chairperson . I have very brief comments on this because I think the first topic was , you know , first question which we answered we thought should be enough for this subject and the two other questions seems to be subsidiaries for us . But having said that , I want to repeat our basic position on this autonomy . I think for us autonomy , the concept of autonomy is a moving target . So I think our view is that we cannot judge which is the target for the prohibition and which is the target for restrictions based upon the level of autonomy . That is our basic position . Having said that , I heard the today's discussions on autonomy carefully , but I think it is a repetition of the position in the past . And in order to establish a common understanding on autonomy , I agree with what our US colleagues stated , that we need to have more expert contributions , in particular from civil society . In this regard , we appreciate it , the contributions for the discussion . And also , I agree , support what Austria and Switzerland stated , that this topic is a very difficult one . Of course , we welcome the discussion , though . Maybe I think addressing , after addressing the other items , we could get a more clear perspective on how we deal with autonomy . Thank you very much .",Asia-Pacific States,Yes
